Country Code,Country Name,Year,GDP Growth,Investment,Productivity Growth,Potential_Outlier
GRC,Greece,2018,2.06467207892409,12.9530537485632,0.23,False
HUN,Hungary,2000,4.40937501806403,28.1973908964954,3.47,False
HUN,Hungary,2001,4.06202617226026,26.3575592807833,4.24,False
HUN,Hungary,2002,4.73006530805553,25.7468753302212,4.82,False
HUN,Hungary,2003,3.93877761242727,24.7088343047099,4.09,False
HUN,Hungary,2004,4.96312536156307,27.5022265501896,5.84,False
HUN,Hungary,2005,4.30028318461673,26.164171343722,4.55,False
HUN,Hungary,2006,3.93393162712054,26.3418856770072,3.58,False
HUN,Hungary,2007,0.332354337878925,24.8978381794695,0.1,False
HUN,Hungary,2008,0.993437085479655,25.1420059545726,3.08,False
HUN,Hungary,2009,-6.7401660845502,20.9966487581136,-4.32,True
HUN,Hungary,2010,1.06795068152046,21.1892791243323,1.77,False
HUN,Hungary,2011,1.91670916599742,21.0337908782192,1.81,False
HUN,Hungary,2012,-1.33948446518181,20.2865308170944,-1.63,False
HUN,Hungary,2013,2.03216990678146,21.8946534040546,0.86,False
HUN,Hungary,2014,4.33435364113967,24.4405160787979,-0.61,False
HUN,Hungary,2015,3.65981615406955,23.8567656111926,1.39,False
HUN,Hungary,2016,2.43864141309342,22.0321821931455,-0.83,False
HUN,Hungary,2017,4.12418389451805,23.2730768860194,2.26,False
HUN,Hungary,2018,5.60613813768876,27.0910945827596,2.88,False
ISL,Iceland,2000,4.90518213950493,24.6194667661392,2.81,False
ISL,Iceland,2001,3.84093935332692,22.6569252253114,2.2,False
ISL,Iceland,2002,0.542286728290463,19.5095367275369,2.16,False
ISL,Iceland,2003,2.28136971847135,21.1252538271133,2.14,False
ISL,Iceland,2004,7.62260520494142,24.596069073569,8.6,True
ISL,Iceland,2005,7.02934061160924,29.1309380362617,2.9,False
ISL,Iceland,2006,5.67161248703039,35.9714130790896,0.1,True
ISL,Iceland,2007,8.74132941862472,29.6512685107527,4.67,False
ISL,Iceland,2008,1.69961072411662,25.8874469911237,1.19,False
ISL,Iceland,2009,-8.32146414938261,14.7799889271266,1.44,True
ISL,Iceland,2010,-2.22181843777449,13.8337714379496,-2.19,False
ISL,Iceland,2011,1.37999669197329,15.3142065291421,0.7,False
ISL,Iceland,2012,1.16931174934061,15.8900528697338,-0.52,False
ISL,Iceland,2013,3.59695697128252,15.0113948326003,1.64,False
ISL,Iceland,2014,1.91381613095174,17.0733672335346,-0.31,False
ISL,Iceland,2015,3.76859020213645,19.1932461301069,1.57,False
ISL,Iceland,2016,6.21808764670307,20.8155538899524,2.63,False
ISL,Iceland,2017,3.48506704155555,21.5754324923505,0.61,False
ISL,Iceland,2018,4.66077036232377,22.1950215110373,1.16,False
IRL,Ireland,2000,9.40352476399653,24.5079507553549,4.75,False
IRL,Ireland,2001,5.30582133514299,24.2562415894467,2.1,False
IRL,Ireland,2002,5.89936506079005,24.0825971908065,4.28,False
IRL,Ireland,2003,3.01383869396012,25.7442230479854,1.14,False
IRL,Ireland,2004,6.78813990621356,27.2182633667919,3.22,False
IRL,Ireland,2005,5.73978202625278,30.3097495862833,0.75,False
